Migdal Epic Israel - Stage 3
GC
Status,Overall Position,Category Position,No.,Name,Nationality,UCI,UCI ID,Gender,Team,Category,Prologue,Stage 1,Stage 2,Stage 3,Time,Gap
Finished,150,71,47-1,Sapir Biton,ISR,no,,M,Where's the Feed Zone,Men,53:38.3,6:48:58.0,6:10:50.0,3:59:31.0,17:52:57.3,+7:14:36.1
Finished,150,71,47-2,Yuval Tal,ISR,no,,M,Where's the Feed Zone,Men,53:38.3,6:48:58.0,6:10:50.0,3:59:31.0,17:52:57.3,+7:14:36.1
Finished,151,49,307-1,Guy Zukerman,USA,no,,M,Team Israel Los Angeles,Masters,54:43.2,6:21:04.0,6:27:20.0,4:10:47.0,17:53:54.2,+7:15:33.0
Finished,151,49,307-2,Ronen Ben Hamo,USA,no,,M,Team Israel Los Angeles,Masters,54:43.2,6:21:04.0,6:27:20.0,4:10:47.0,17:53:54.2,+7:15:33.0
Finished,152,50,334-1,Yaniv Alon,ISR,no,,M,Fast Forward,Masters,56:43.5,6:29:09.0,6:20:18.0,4:09:17.0,17:55:27.5,+7:17:06.3
Finished,152,50,334-2,Boaz Sokol,ISR,no,,M,Fast Forward,Masters,56:43.5,6:29:09.0,6:20:18.0,4:09:17.0,17:55:27.5,+7:17:06.3
Finished,153,8,219-1,Alon Schaffer,ISR,no,,M,Tehilon,Mixed,1:00:35.2,6:42:25.0,6:05:02.0,4:07:44.0,17:55:46.2,+7:17:25.0
Finished,153,8,219-2,Tehila Wolf Schaffer,ISR,no,,F,Tehilon,Mixed,1:00:35.2,6:42:25.0,6:05:02.0,4:07:44.0,17:55:46.2,+7:17:25.0
Finished,154,9,204-1,Sergio Lorenzo,ESP,no,,M,BIKE REVISTA,Mixed,54:54.7,6:30:05.0,6:20:55.0,4:10:50.0,17:56:44.7,+7:18:23.5
Finished,154,9,204-2,Natalia Montalvo,ESP,no,,F,BIKE REVISTA,Mixed,54:54.7,6:30:05.0,6:20:55.0,4:10:50.0,17:56:44.7,+7:18:23.5
Finished,155,51,309-1,Peter Korsholm,DEN,no,,M,Club 71,Masters,52:41.7,6:10:02.0,6:15:46.0,4:40:09.0,17:58:38.7,+7:20:17.5
Finished,155,51,309-2,Nicolai Sjo,DEN,no,,M,Club 71,Masters,52:41.7,6:10:02.0,6:15:46.0,4:40:09.0,17:58:38.7,+7:20:17.5
Finished,156,11,107-1,Anastasiia Riabochkina,RUS,yes,10063363717,F,SERPANTIN,Women,55:50.5,6:30:31.0,6:22:10.0,4:13:43.0,18:02:14.5,+7:23:53.3
Finished,156,11,107-2,Maria Petrova,RUS,yes,10065292296,F,SERPANTIN,Women,55:50.5,6:30:31.0,6:22:10.0,4:13:43.0,18:02:14.5,+7:23:53.3
Finished,157,52,373-1,Gil Ashery,ISR,no,,M,HeziGil,Masters,57:31.2,6:36:40.0,6:18:20.0,4:10:57.0,18:03:28.2,+7:25:07.0
Finished,157,52,373-2,Hezi Sayar,ISR,no,,M,HeziGil,Masters,57:31.2,6:36:40.0,6:18:20.0,4:10:57.0,18:03:28.2,+7:25:07.0
Finished,158,53,354-1,Didi Ankori,ISR,no,,M,TeamToom,Masters,55:26.3,6:46:22.0,6:17:37.0,4:09:22.0,18:08:47.3,+7:30:26.1
Finished,158,53,354-2,Eli Zi,ISR,no,,M,TeamToom,Masters,55:26.3,6:46:22.0,6:17:37.0,4:09:22.0,18:08:47.3,+7:30:26.1
Finished,159,54,356-1,Eyal Michaely,ISR,no,,M,itay@eyal,Masters,56:51.2,6:27:51.0,6:26:46.0,4:17:46.0,18:09:14.2,+7:30:53.0
Finished,159,54,356-2,Itay Teperberg,ISR,no,,M,itay@eyal,Masters,56:51.2,6:27:51.0,6:26:46.0,4:17:46.0,18:09:14.2,+7:30:53.0
Finished,160,55,330-1,Nitzan Eshed,ISR,no,,M,TEAM ESHED,Masters,56:31.5,6:28:05.0,6:36:58.0,4:08:16.0,18:09:50.5,+7:31:29.3
Finished,160,55,330-2,Miron Eshed,ISR,no,,M,TEAM ESHED,Masters,56:31.5,6:28:05.0,6:36:58.0,4:08:16.0,18:09:50.5,+7:31:29.3
Finished,161,10,222-1,Robert Levin,ISR,no,,M,Roc team,Mixed,1:01:50.1,6:43:33.0,6:23:55.0,4:15:42.0,18:25:00.1,+7:46:38.9
Finished,161,10,222-2,Saar Burshtein,ISR,no,,F,Roc team,Mixed,1:01:50.1,6:43:33.0,6:23:55.0,4:15:42.0,18:25:00.1,+7:46:38.9
Finished,162,56,367-1,Vlad Ramkovich,ISR,no,,M,VO,Masters,58:49.4,6:25:54.0,6:47:11.0,4:14:57.0,18:26:51.4,+7:48:30.2
Finished,162,56,367-2,Oleg Tchernishov,ISR,no,,M,VO,Masters,58:49.4,6:25:54.0,6:47:11.0,4:14:57.0,18:26:51.4,+7:48:30.2
Finished,163,57,368-1,Haim Solomon,ISR,no,,M,TBW-Gadi-Haim,Masters,56:49.5,6:48:38.0,6:32:44.0,4:09:29.0,18:27:40.5,+7:49:19.3
Finished,163,57,368-2,Gadi Sade,ISR,no,,M,TBW-Gadi-Haim,Masters,56:49.5,6:48:38.0,6:32:44.0,4:09:29.0,18:27:40.5,+7:49:19.3
Finished,164,15,516-1,Ofer Ben Michael,ISR,no,,M,Team Poleg,Grand Masters,1:08:21.6,6:45:43.0,6:19:38.0,4:19:27.0,18:33:09.6,+7:54:48.4
Finished,164,15,516-2,Eli Shaked,ISR,no,,M,Team Poleg,Grand Masters,1:08:21.6,6:45:43.0,6:19:38.0,4:19:27.0,18:33:09.6,+7:54:48.4
Finished,165,72,99-1,Tomáš Trávníček,CZE,no,,M,INVEST MTB TEAM III,Men,55:56.8,6:55:28.0,6:24:02.0,4:19:51.0,18:35:17.8,+7:56:56.6
Finished,165,72,99-2,Martin Kantor,CZE,no,,M,INVEST MTB TEAM III,Men,55:56.8,6:55:28.0,6:24:02.0,4:19:51.0,18:35:17.8,+7:56:56.6
Finished,166,16,529-1,Ram Golombik,ISR,no,,M,Yoni & Ram,Grand Masters,58:23.3,6:42:18.0,6:34:28.0,4:21:25.0,18:36:34.3,+7:58:13.1
Finished,166,16,529-2,Yoni Deshe,ISR,no,,M,Yoni & Ram,Grand Masters,58:23.3,6:42:18.0,6:34:28.0,4:21:25.0,18:36:34.3,+7:58:13.1
Finished,167,17,540-1,Azri Bayez,ISR,no,,M,The Ballet dancers,Grand Masters,55:16.6,6:45:31.0,6:35:05.0,4:21:27.0,18:37:19.6,+7:58:58.4
Finished,167,17,540-2,Simon King,ISR,no,,M,The Ballet dancers,Grand Masters,55:16.6,6:45:31.0,6:35:05.0,4:21:27.0,18:37:19.6,+7:58:58.4
Finished,168,18,517-1,Yoel Vinocur,ISR,no,,M,,Grand Masters,1:03:08.1,6:49:19.0,6:36:34.0,4:10:35.0,18:39:36.1,+8:01:14.9
Finished,168,18,517-2,Ezra Sharabany,ISR,no,,M,,Grand Masters,1:03:08.1,6:49:19.0,6:36:34.0,4:10:35.0,18:39:36.1,+8:01:14.9
Finished,169,58,319-1,Assaf Shacham,ISR,no,,M,GCZ-MTB,Masters,56:40.7,6:25:49.0,7:06:16.0,4:14:42.0,18:43:27.7,+8:05:06.5
Finished,169,58,319-2,Alon Erez,ISR,no,,M,GCZ-MTB,Masters,56:40.7,6:25:49.0,7:06:16.0,4:14:42.0,18:43:27.7,+8:05:06.5
Finished,170,73,37-1,Samuel Attali,ISR,no,,M,Oakley Gili Optic,Men,59:28.8,6:51:29.0,6:35:13.0,4:17:18.0,18:43:28.8,+8:05:07.6
Finished,170,73,37-2,Geva Yehoshua,ISR,no,,M,Oakley Gili Optic,Men,59:28.8,6:51:29.0,6:35:13.0,4:17:18.0,18:43:28.8,+8:05:07.6
Finished,171,19,535-1,Izhar Jona,ISR,no,,M,500WATT,Grand Masters,56:21.9,6:54:17.0,6:39:13.0,4:15:31.0,18:45:22.9,+8:07:01.7
Finished,171,19,535-2,Zion Sipouren,ISR,no,,M,500WATT,Grand Masters,56:21.9,6:54:17.0,6:39:13.0,4:15:31.0,18:45:22.9,+8:07:01.7
Finished,172,11,207-1,Amir Shub,USA,no,,M,SWish,Mixed,58:10.7,6:42:23.0,6:53:32.0,4:18:00.0,18:52:05.7,+8:13:44.5
Finished,172,11,207-2,Hadas Weiss,ISR,no,,F,SWish,Mixed,58:10.7,6:42:23.0,6:53:32.0,4:18:00.0,18:52:05.7,+8:13:44.5
Finished,173,20,518-1,Nir Sever,ISR,no,,M,CCC-GeryATeam,Grand Masters,56:16.1,6:50:25.0,6:44:29.0,4:23:29.0,18:54:39.1,+8:16:17.9
Finished,173,20,518-2,Muky Faingezicht,ISR,no,,M,CCC-GeryATeam,Grand Masters,56:16.1,6:50:25.0,6:44:29.0,4:23:29.0,18:54:39.1,+8:16:17.9
Finished,174,12,223-1,Doron Amitz,ISR,no,,M,Bike Israel Cycling LTD,Mixed,58:06.9,7:56:13.0,6:05:24.0,3:56:24.0,18:56:07.9,+8:17:46.7
Finished,174,12,223-2,Adi Vainiger,ISR,no,,F,Bike Israel Cycling LTD,Mixed,58:06.9,7:56:13.0,6:05:24.0,3:56:24.0,18:56:07.9,+8:17:46.7
Finished,175,59,370-1,Andrei Tsirkin,ISR,no,,M,MASTERS HAIFA,Masters,55:46.4,7:11:57.0,6:35:12.0,4:13:46.0,18:56:41.4,+8:18:20.2
Finished,175,59,370-2,Stefan Libman,ISR,no,,M,MASTERS HAIFA,Masters,55:46.4,7:11:57.0,6:35:12.0,4:13:46.0,18:56:41.4,+8:18:20.2
Finished,176,74,61-1,Amjad Aabu saleh,ISR,no,,M,active way,Men,50:06.6,6:57:19.0,7:04:21.0,4:05:45.0,18:57:31.6,+8:19:10.4
Finished,176,74,61-2,Saleh Mah,ISR,no,,M,active way,Men,50:06.6,6:57:19.0,7:04:21.0,4:05:45.0,18:57:31.6,+8:19:10.4
Finished,177,75,81-1,Eyal Tareef,ISR,no,,M,Julis warriors,Men,1:00:18.3,6:55:25.0,6:40:55.0,4:26:19.0,19:02:57.3,+8:24:36.1
Finished,177,75,81-2,Moran Amar,ISR,no,,M,Julis warriors,Men,1:00:18.3,6:55:25.0,6:40:55.0,4:26:19.0,19:02:57.3,+8:24:36.1
Finished,178,76,53-1,Fima Ulitski,ISR,no,,M,Yoni and Fima,Men,57:28.6,7:09:26.0,6:40:17.0,4:22:15.0,19:09:26.6,+8:31:05.4
Finished,178,76,53-2,Yoni Herbesman,ISR,no,,M,Yoni and Fima,Men,57:28.6,7:09:26.0,6:40:17.0,4:22:15.0,19:09:26.6,+8:31:05.4
Finished,179,77,64-1,Aviram Gotlib,ISR,no,,M,,Men,59:48.1,7:14:04.0,6:39:08.0,4:17:16.0,19:10:16.1,+8:31:54.9
Finished,179,77,64-2,Nadav Gotlib,ISR,no,,M,,Men,59:48.1,7:14:04.0,6:39:08.0,4:17:16.0,19:10:16.1,+8:31:54.9
Finished,180,13,214-1,Sharon Vardi,ISR,no,,M,GORDONIA,Mixed,56:57.4,6:51:22.0,7:01:38.0,4:21:59.0,19:11:56.4,+8:33:35.2
Finished,180,13,214-2,Leeat Atkins,ISR,no,,F,GORDONIA,Mixed,56:57.4,6:51:22.0,7:01:38.0,4:21:59.0,19:11:56.4,+8:33:35.2
Finished,181,78,41-1,Ido Lippmann,ISR,no,,M,lippmann-golan,Men,59:18.8,6:59:28.0,6:39:15.0,4:44:05.0,19:22:06.8,+8:43:45.6
Finished,181,78,41-2,Tal Golan,ISR,no,,M,lippmann-golan,Men,59:18.8,6:59:28.0,6:39:15.0,4:44:05.0,19:22:06.8,+8:43:45.6
Finished,182,60,326-1,Amit Novich,ISR,no,,M,Nir@Amit,Masters,1:04:32.7,6:45:53.0,7:00:56.0,4:31:18.0,19:22:39.7,+8:44:18.5
Finished,182,60,326-2,Nir Nahmani,ISR,no,,M,Nir@Amit,Masters,1:04:32.7,6:45:53.0,7:00:56.0,4:31:18.0,19:22:39.7,+8:44:18.5
Finished,183,61,314-1,Guy Shalev,ISR,no,,M,Team Bike Way,Masters,57:11.5,7:02:43.0,6:55:26.0,4:27:25.0,19:22:45.5,+8:44:24.3
Finished,183,61,314-2,Ori Levi,ISR,no,,M,Team Bike Way,Masters,57:11.5,7:02:43.0,6:55:26.0,4:27:25.0,19:22:45.5,+8:44:24.3
Finished,184,21,536-1,Yehonatan Peri,ISR,no,,M,Yakintan,Grand Masters,58:31.4,7:06:45.0,6:50:54.0,4:28:41.0,19:24:51.4,+8:46:30.2
Finished,184,21,536-2,Yakir Nirgad,ISR,no,,M,Yakintan,Grand Masters,58:31.4,7:06:45.0,6:50:54.0,4:28:41.0,19:24:51.4,+8:46:30.2
Finished,185,62,366-1,Lior Meidan,ISR,no,,M,Hoad lion heart,Masters,59:23.2,6:56:42.0,6:58:22.0,4:31:58.0,19:26:25.2,+8:48:04.0
Finished,185,62,366-2,Erez Winshtat,ISR,no,,M,Hoad lion heart,Masters,59:23.2,6:56:42.0,6:58:22.0,4:31:58.0,19:26:25.2,+8:48:04.0
Finished,186,63,386-1,Tomer Nobel,ISR,no,,M,Team Physiother,Masters,56:55.4,6:58:11.0,7:07:06.0,4:25:03.0,19:27:15.4,+8:48:54.2
Finished,186,63,386-2,Ilan Kurz,ISR,no,,M,Team Physiother,Masters,56:55.4,6:58:11.0,7:07:06.0,4:25:03.0,19:27:15.4,+8:48:54.2
Finished,187,14,216-1,Tzvika Gefen,ISR,no,,M,the tigers,Mixed,59:27.4,6:59:55.0,7:05:47.0,4:25:22.0,19:30:31.4,+8:52:10.2
Finished,187,14,216-2,Limor Damti,ISR,no,,F,the tigers,Mixed,59:27.4,6:59:55.0,7:05:47.0,4:25:22.0,19:30:31.4,+8:52:10.2
Finished,188,64,322-1,Yaniv Kalif,ISR,no,,M,RuNUTS217,Masters,1:01:30.7,7:03:34.0,6:47:35.0,4:41:33.0,19:34:12.7,+8:55:51.5
Finished,188,64,322-2,Patricio Tanner,ISR,no,,M,RuNUTS217,Masters,1:01:30.7,7:03:34.0,6:47:35.0,4:41:33.0,19:34:12.7,+8:55:51.5
Finished,189,65,350-1,Chen Fried,ISR,no,,M,Fire&Rain,Masters,54:59.3,6:09:38.0,8:15:55.0,4:17:46.0,19:38:18.3,+8:59:57.1
Finished,189,65,350-2,Yanay Kleiner,ISR,no,,M,Fire&Rain,Masters,54:59.3,6:09:38.0,8:15:55.0,4:17:46.0,19:38:18.3,+8:59:57.1
Finished,190,66,395-1,David Elhiany,ISR,no,,M,avidan&david,Masters,59:56.5,7:09:56.0,7:09:01.0,4:25:10.0,19:44:03.5,+9:05:42.3
Finished,190,66,395-2,Avidan Asaraf,ISR,no,,M,avidan&david,Masters,59:56.5,7:09:56.0,7:09:01.0,4:25:10.0,19:44:03.5,+9:05:42.3
Finished,191,67,393-1,Yossi Asulin,ISR,no,,M,TeamFun,Masters,1:00:02.2,7:13:13.0,7:03:03.0,4:40:14.0,19:56:32.2,+9:18:11.0
Finished,191,67,393-2,Boris Bresh,ISR,no,,M,TeamFun,Masters,1:00:02.2,7:13:13.0,7:03:03.0,4:40:14.0,19:56:32.2,+9:18:11.0
Finished,192,22,530-1,Ohad Saban,ISR,no,,M,Asaf&Ohad,Grand Masters,57:07.6,6:56:10.0,7:18:47.0,4:47:02.0,19:59:06.6,+9:20:45.4
Finished,192,22,530-2,Asaf Ben Michael,ISR,no,,M,Asaf&Ohad,Grand Masters,57:07.6,6:56:10.0,7:18:47.0,4:47:02.0,19:59:06.6,+9:20:45.4
Finished,193,68,364-1,Udi Abas,ISR,no,,M,MOUNTAIN GOAT,Masters,1:00:10.9,7:23:53.0,7:06:36.0,4:29:11.0,19:59:50.9,+9:21:29.7
Finished,193,68,364-2,Bashier Amar,ISR,no,,M,MOUNTAIN GOAT,Masters,1:00:10.9,7:23:53.0,7:06:36.0,4:29:11.0,19:59:50.9,+9:21:29.7
Finished,194,23,541-1,Matityahu Eldad,ISR,no,,M,Team Bill 2,Grand Masters,1:28:43.3,6:55:12.0,6:58:41.0,4:39:11.0,20:01:47.3,+9:23:26.1
Finished,194,23,541-2,Erez Cohen,ISR,no,,M,Team Bill 2,Grand Masters,1:28:43.3,6:55:12.0,6:58:41.0,4:39:11.0,20:01:47.3,+9:23:26.1
Finished,195,69,333-1,Doron Masvary,ISR,no,,M,CCC,Masters,57:50.2,7:10:48.0,7:12:18.0,4:42:03.0,20:02:59.2,+9:24:38.0
Finished,195,69,333-2,Gil Zeller,ISR,no,,M,CCC,Masters,57:50.2,7:10:48.0,7:12:18.0,4:42:03.0,20:02:59.2,+9:24:38.0
Finished,196,24,520-1,Menahem Singer,ISR,no,,M,Pulp fiction,Grand Masters,1:00:44.9,7:20:59.0,7:22:59.0,4:33:15.0,20:17:57.9,+9:39:36.7
Finished,196,24,520-2,Eldad Meiron,ISR,no,,M,Pulp fiction,Grand Masters,1:00:44.9,7:20:59.0,7:22:59.0,4:33:15.0,20:17:57.9,+9:39:36.7
Finished,197,79,93-1,Christopher Opetnik,AUT,no,,M,Austria,Men,59:07.1,7:22:30.0,7:16:23.0,4:41:28.0,20:19:28.1,+9:41:06.9
Finished,197,79,93-2,Markus Simschitz,AUT,no,,M,Austria,Men,59:07.1,7:22:30.0,7:16:23.0,4:41:28.0,20:19:28.1,+9:41:06.9
Finished,198,70,339-1,Yiftach Gilady,ISR,no,,M,GILADY,Masters,1:01:32.7,7:41:49.0,7:05:43.0,4:33:13.0,20:22:17.7,+9:43:56.5
Finished,198,70,339-2,Noam Heymann,ISR,no,,M,GILADY,Masters,1:01:32.7,7:41:49.0,7:05:43.0,4:33:13.0,20:22:17.7,+9:43:56.5
Finished,199,25,534-1,Amir Stein,ISR,no,,M,Misgav Agalot,Grand Masters,58:11.1,7:42:47.0,7:11:10.0,4:41:04.0,20:33:12.1,+9:54:50.9
Finished,199,25,534-2,Dror Nagel,ISR,no,,M,Misgav Agalot,Grand Masters,58:11.1,7:42:47.0,7:11:10.0,4:41:04.0,20:33:12.1,+9:54:50.9
Finished,200,71,346-1,Zeev Bozhko,ISR,no,,M,old cranks,Masters,1:00:30.7,7:10:31.0,7:37:33.0,4:52:15.0,20:40:49.7,+10:02:28.5
Finished,200,71,346-2,Shay Cahal,ISR,no,,M,old cranks,Masters,1:00:30.7,7:10:31.0,7:37:33.0,4:52:15.0,20:40:49.7,+10:02:28.5
Finished,201,26,519-1,Alon Wolf,ISR,no,,M,Ofnaim baemek,Grand Masters,1:10:34.4,7:28:35.0,7:20:14.0,4:42:53.0,20:42:16.4,+10:03:55.2
Finished,201,26,519-2,Yariv Alon,ISR,no,,M,Ofnaim baemek,Grand Masters,1:10:34.4,7:28:35.0,7:20:14.0,4:42:53.0,20:42:16.4,+10:03:55.2
Finished,202,72,316-1,Avi Friedrich,ISR,no,,M,The Rhino's,Masters,1:01:35.5,7:27:48.0,7:32:46.0,4:40:57.0,20:43:06.5,+10:04:45.3
Finished,202,72,316-2,Nimrod Eldar,ISR,no,,M,The Rhino's,Masters,1:01:35.5,7:27:48.0,7:32:46.0,4:40:57.0,20:43:06.5,+10:04:45.3
Finished,203,73,359-1,Itai Ziedenberg,ISR,no,,M,AI Riders,Masters,1:04:09.2,7:31:39.0,7:24:42.0,4:46:44.0,20:47:14.2,+10:08:53.0
Finished,203,73,359-2,Adar Teichner,ISR,no,,M,AI Riders,Masters,1:04:09.2,7:31:39.0,7:24:42.0,4:46:44.0,20:47:14.2,+10:08:53.0
Finished,204,74,325-1,Michael Shkolnik,ISR,no,,M,M&M,Masters,59:42.2,7:21:49.0,7:35:35.0,4:54:47.0,20:51:53.2,+10:13:32.0
Finished,204,74,325-2,Mordi Kuperman,ISR,no,,M,M&M,Masters,59:42.2,7:21:49.0,7:35:35.0,4:54:47.0,20:51:53.2,+10:13:32.0
Finished,205,80,36-1,Aryeh Shalev,ISR,no,,M,BA LA GAN,Men,1:00:18.3,7:37:38.0,7:30:27.0,4:46:46.0,20:55:09.3,+10:16:48.1
Finished,205,80,36-2,Evgeny Galsky,ISR,no,,M,BA LA GAN,Men,1:00:18.3,7:37:38.0,7:30:27.0,4:46:46.0,20:55:09.3,+10:16:48.1
Finished,206,27,526-1,Eli Sherf,ISR,no,,M,eli&ami,Grand Masters,1:01:10.6,7:41:56.0,7:30:54.0,4:42:05.0,20:56:05.6,+10:17:44.4
Finished,206,27,526-2,Ami Shaked,ISR,no,,M,eli&ami,Grand Masters,1:01:10.6,7:41:56.0,7:30:54.0,4:42:05.0,20:56:05.6,+10:17:44.4
Finished,207,75,358-1,Ori Amir,ISR,no,,M,ירקונז',Masters,1:02:37.9,7:43:34.0,7:27:59.0,4:48:02.0,21:02:12.9,+10:23:51.7
Finished,207,75,358-2,Eli Haham,ISR,no,,M,ירקונז',Masters,1:02:37.9,7:43:34.0,7:27:59.0,4:48:02.0,21:02:12.9,+10:23:51.7
Finished,208,81,35-1,Alexander Sonis,ISR,no,,M,Cyclink Israel,Men,1:34:45.3,7:32:55.0,7:21:04.0,4:36:44.0,21:05:28.3,+10:27:07.1
Finished,208,81,35-2,Marcel Leyton,ISR,no,,M,Cyclink Israel,Men,1:34:45.3,7:32:55.0,7:21:04.0,4:36:44.0,21:05:28.3,+10:27:07.1
Finished,209,28,523-1,Gil Weiner,ISR,no,,M,TEAMTSETSU,Grand Masters,1:01:46.9,7:40:10.0,7:36:05.0,4:49:06.0,21:07:07.9,+10:28:46.7
Finished,209,28,523-2,Itzik Azriel,ISR,no,,M,TEAMTSETSU,Grand Masters,1:01:46.9,7:40:10.0,7:36:05.0,4:49:06.0,21:07:07.9,+10:28:46.7
Finished,210,15,215-1,Nhevo Kaufman,ISR,no,,M,Kaufman's,Mixed,1:02:37.4,7:34:05.0,7:34:42.0,4:58:07.0,21:09:31.4,+10:31:10.2
Finished,210,15,215-2,Sigalit Kaufman,ISR,no,,F,Kaufman's,Mixed,1:02:37.4,7:34:05.0,7:34:42.0,4:58:07.0,21:09:31.4,+10:31:10.2
Finished,211,76,378-1,Alon Segal,ISR,no,,M,Knacken Drunken,Masters,1:01:40.5,7:35:49.0,7:36:25.0,5:03:48.0,21:17:42.5,+10:39:21.3
Finished,211,76,378-2,David Enbal,ISR,no,,M,Knacken Drunken,Masters,1:01:40.5,7:35:49.0,7:36:25.0,5:03:48.0,21:17:42.5,+10:39:21.3
Finished,212,77,347-1,Alexey Migranov,ISR,no,,M,Scalpels,Masters,1:00:13.5,7:34:23.0,7:27:05.0,5:16:12.0,21:17:53.5,+10:39:32.3
Finished,212,77,347-2,Jean- Paul Lecaros,ISR,no,,M,Scalpels,Masters,1:00:13.5,7:34:23.0,7:27:05.0,5:16:12.0,21:17:53.5,+10:39:32.3
Finished,213,78,385-1,Gil Markovitz,ISR,no,,M,Gorillas,Masters,1:01:03.2,7:56:25.0,7:27:55.0,4:57:24.0,21:22:47.2,+10:44:26.0
Finished,213,78,385-2,Avi Aizik,ISR,no,,M,Gorillas,Masters,1:01:03.2,7:56:25.0,7:27:55.0,4:57:24.0,21:22:47.2,+10:44:26.0
Finished,214,79,352-1,Chen Goldfain,ISR,no,,M,Inch By inch,Masters,1:05:11.2,7:50:19.0,7:52:08.0,4:51:01.0,21:38:39.2,+11:00:18.0
Finished,214,79,352-2,Dudy Ashkenazy,ISR,no,,M,Inch By inch,Masters,1:05:11.2,7:50:19.0,7:52:08.0,4:51:01.0,21:38:39.2,+11:00:18.0
Finished,215,82,49-1,Oren Schwartz,ISR,no,,M,OSOM,Men,1:04:20.8,8:15:15.0,7:30:20.0,4:49:20.0,21:39:15.8,+11:00:54.6
Finished,215,82,49-2,Or Marom,ISR,no,,M,OSOM,Men,1:04:20.8,8:15:15.0,7:30:20.0,4:49:20.0,21:39:15.8,+11:00:54.6
Finished,216,16,221-1,Arik Kleiman,ISR,no,,M,The Klaimans,Mixed,1:07:44.1,7:28:22.0,7:04:21.0,6:21:50.0,22:02:17.1,+11:23:55.9
Finished,216,16,221-2,Ayelet Kleiman,ISR,no,,F,The Klaimans,Mixed,1:07:44.1,7:28:22.0,7:04:21.0,6:21:50.0,22:02:17.1,+11:23:55.9
Finished,217,83,71-1,Haroon Kataz,ISR,no,,M,ADIGA RIDERS,Men,59:49.8,8:09:01.0,8:03:31.0,4:50:40.0,22:03:01.8,+11:24:40.6
Finished,217,83,71-2,Yanal Shogen,ISR,no,,M,ADIGA RIDERS,Men,59:49.8,8:09:01.0,8:03:31.0,4:50:40.0,22:03:01.8,+11:24:40.6
Finished,218,29,543-1,Emmanuel Elalouf,FRA,no,,M,LATTITUDE 55,Grand Masters,1:05:13.6,7:53:05.0,8:13:20.0,5:21:30.0,22:33:08.6,+11:54:47.4
Finished,218,29,543-2,Gilles Guelennoc,FRA,no,,M,LATTITUDE 55,Grand Masters,1:05:13.6,7:53:05.0,8:13:20.0,5:21:30.0,22:33:08.6,+11:54:47.4
Finished,219,30,525-1,Nir Naveh,ISR,no,,M,The porcupines,Grand Masters,59:06.6,7:54:12.0,8:19:17.0,5:23:48.0,22:36:23.6,+11:58:02.4
Finished,219,30,525-2,Hugo Jan Trago,NED,no,,M,The porcupines,Grand Masters,59:06.6,7:54:12.0,8:19:17.0,5:23:48.0,22:36:23.6,+11:58:02.4
Finished,220,31,528-1,Michael Gdalevich,ISR,no,,M,ONE HEALTH,Grand Masters,1:02:47.6,8:45:10.0,8:25:21.0,5:28:27.0,23:41:45.6,+13:03:24.4
Finished,220,31,528-2,Tzahi Tzuri,ISR,no,,M,ONE HEALTH,Grand Masters,1:02:47.6,8:45:10.0,8:25:21.0,5:28:27.0,23:41:45.6,+13:03:24.4
Finished,221,80,372-1,Adi Deutsch,ISR,no,,M,team giant,Masters,1:05:28.4,8:42:02.0,8:47:26.0,5:49:57.0,24:24:53.4,+13:46:32.2
Finished,221,80,372-2,Lahat Mayan,ISR,no,,M,team giant,Masters,1:05:28.4,8:42:02.0,8:47:26.0,5:49:57.0,24:24:53.4,+13:46:32.2
Finished,222,81,391-1,Udi Abadi-Fishel,ISR,no,,M,Country Club Gan Evron,Masters,1:49:15.3,8:09:45.0,8:51:28.0,5:36:20.0,24:26:48.3,+13:48:27.1
Finished,222,81,391-2,Alon Cohen,ISR,no,,M,Country Club Gan Evron,Masters,1:49:15.3,8:09:45.0,8:51:28.0,5:36:20.0,24:26:48.3,+13:48:27.1
IF1,,,62-1,Lior Haklay,ISR,no,,M,Team Bikeway,Men,47:26.6,5:05:57.0,4:31:12.0,3:14:27.0,13:39:02.6,+3:00:41.4
,,,62-2,Guy Abadi,ISR,no,,M,Team Bikeway,Men,47:26.1,5:05:57.0,-,-,-,-
IF1,,,507-1,Ronen Shirizly,ISR,no,,M,eshkolot team,Grand Masters,47:42.6,5:04:12.0,4:55:34.0,3:16:56.0,14:04:24.6,+3:26:03.4
,,,507-2,Hagay Anaby,ISR,no,,M,eshkolot team,Grand Masters,47:41.9,5:04:11.0,4:55:34.0,-,-,-
IF1,,,357-1,Lior Biton,ISR,no,,M,grand ncc,Masters,48:02.7,5:01:52.0,5:00:37.0,3:27:57.0,14:18:28.7,+3:40:07.5
,,,357-2,Vitaly Frost,ISR,no,,M,grand ncc,Masters,48:02.2,5:01:52.0,-,-,-,-
,,,335-1,Ziv Ben-Yehuda,ISR,no,,M,Team HOBIT,Masters,48:17.4,6:06:37.0,-,-,-,-
IF2,,,335-2,Moran Mainz,ISR,no,,M,Team HOBIT,Masters,48:17.4,6:06:37.0,4:40:15.0,3:17:40.0,14:52:49.4,+4:14:28.2
,,,365-1,Adi Froumin,ISR,no,,M,A-team,Masters,51:21.5,5:24:44.0,-,-,-,-
IF2,,,365-2,Amit Avrahami,ISR,no,,M,A-team,Masters,51:22.5,5:24:45.0,5:26:19.0,3:28:59.0,15:11:25.5,+4:33:04.3
