Migdal Epic Israel - Stage 2
Overall
Status,Overall Position,Category Position,No.,Name,Nationality,UCI,UCI ID,Gender,Team,Category,Prologue,Stage 1,Stage 2,Time,Gap
Finished,154,8,204-1,Sergio Lorenzo,ESP,no,,M,BIKE REVISTA,Mixed,54:54.7,6:30:05.0,6:20:55.0,13:45:54.7,+5:42:04.5
Finished,154,8,204-2,Natalia Montalvo,ESP,no,,F,BIKE REVISTA,Mixed,54:54.7,6:30:05.0,6:20:55.0,13:45:54.7,+5:42:04.5
Finished,155,50,334-1,Yaniv Alon,ISR,no,,M,Fast Forward,Masters,56:43.5,6:29:09.0,6:20:18.0,13:46:10.5,+5:42:20.3
Finished,155,50,334-2,Boaz Sokol,ISR,no,,M,Fast Forward,Masters,56:43.5,6:29:09.0,6:20:18.0,13:46:10.5,+5:42:20.3
Finished,156,9,219-1,Alon Schaffer,ISR,no,,M,Tehilon,Mixed,1:00:35.2,6:42:25.0,6:05:02.0,13:48:02.2,+5:44:12.0
Finished,156,9,219-2,Tehila Wolf Schaffer,ISR,no,,F,Tehilon,Mixed,1:00:35.2,6:42:25.0,6:05:02.0,13:48:02.2,+5:44:12.0
Finished,157,51,332-1,Gil Musri,ISR,no,,M,Amit&Gil,Masters,56:17.2,6:43:25.0,6:08:45.0,13:48:27.2,+5:44:37.0
Finished,157,51,332-2,Amit Tropper,ISR,no,,M,Amit&Gil,Masters,56:17.2,6:43:25.0,6:08:45.0,13:48:27.2,+5:44:37.0
Finished,158,11,107-1,Anastasiia Riabochkina,RUS,yes,10063363717,F,SERPANTIN,Women,55:50.5,6:30:31.0,6:22:10.0,13:48:31.5,+5:44:41.3
Finished,158,11,107-2,Maria Petrova,RUS,yes,10065292296,F,SERPANTIN,Women,55:50.5,6:30:31.0,6:22:10.0,13:48:31.5,+5:44:41.3
Finished,159,52,356-1,Eyal Michaely,ISR,no,,M,itay@eyal,Masters,56:51.2,6:27:51.0,6:26:46.0,13:51:28.2,+5:47:38.0
Finished,159,52,356-2,Itay Teperberg,ISR,no,,M,itay@eyal,Masters,56:51.2,6:27:51.0,6:26:46.0,13:51:28.2,+5:47:38.0
Finished,160,53,373-1,Gil Ashery,ISR,no,,M,HeziGil,Masters,57:31.2,6:36:40.0,6:18:20.0,13:52:31.2,+5:48:41.0
Finished,160,53,373-2,Hezi Sayar,ISR,no,,M,HeziGil,Masters,57:31.2,6:36:40.0,6:18:20.0,13:52:31.2,+5:48:41.0
Finished,161,72,47-1,Sapir Biton,ISR,no,,M,Where's the Feed Zone,Men,53:38.3,6:48:58.0,6:10:50.0,13:53:26.3,+5:49:36.1
Finished,161,72,47-2,Yuval Tal,ISR,no,,M,Where's the Feed Zone,Men,53:38.3,6:48:58.0,6:10:50.0,13:53:26.3,+5:49:36.1
Finished,162,54,354-1,Didi Ankori,ISR,no,,M,TeamToom,Masters,55:26.3,6:46:22.0,6:17:37.0,13:59:25.3,+5:55:35.1
Finished,162,54,354-2,Eli Zi,ISR,no,,M,TeamToom,Masters,55:26.3,6:46:22.0,6:17:37.0,13:59:25.3,+5:55:35.1
Finished,163,55,330-1,Nitzan Eshed,ISR,no,,M,TEAM ESHED,Masters,56:31.5,6:28:05.0,6:36:58.0,14:01:34.5,+5:57:44.3
Finished,163,55,330-2,Miron Eshed,ISR,no,,M,TEAM ESHED,Masters,56:31.5,6:28:05.0,6:36:58.0,14:01:34.5,+5:57:44.3
Finished,164,10,222-1,Robert Levin,ISR,no,,M,Roc team,Mixed,1:01:50.1,6:43:33.0,6:23:55.0,14:09:18.1,+6:05:27.9
Finished,164,10,222-2,Saar Burshtein,ISR,no,,F,Roc team,Mixed,1:01:50.1,6:43:33.0,6:23:55.0,14:09:18.1,+6:05:27.9
Finished,165,56,367-1,Vlad Ramkovich,ISR,no,,M,VO,Masters,58:49.4,6:25:54.0,6:47:11.0,14:11:54.4,+6:08:04.2
Finished,165,56,367-2,Oleg Tchernishov,ISR,no,,M,VO,Masters,58:49.4,6:25:54.0,6:47:11.0,14:11:54.4,+6:08:04.2
Finished,166,17,516-1,Ofer Ben Michael,ISR,no,,M,Team Poleg,Grand Masters,1:08:21.6,6:45:43.0,6:19:38.0,14:13:42.6,+6:09:52.4
Finished,166,17,516-2,Eli Shaked,ISR,no,,M,Team Poleg,Grand Masters,1:08:21.6,6:45:43.0,6:19:38.0,14:13:42.6,+6:09:52.4
Finished,167,18,529-1,Ram Golombik,ISR,no,,M,Yoni & Ram,Grand Masters,58:23.3,6:42:18.0,6:34:28.0,14:15:09.3,+6:11:19.1
Finished,167,18,529-2,Yoni Deshe,ISR,no,,M,Yoni & Ram,Grand Masters,58:23.3,6:42:18.0,6:34:28.0,14:15:09.3,+6:11:19.1
Finished,168,73,99-1,Tomáš Trávníček,CZE,no,,M,INVEST MTB TEAM III,Men,55:56.8,6:55:28.0,6:24:02.0,14:15:26.8,+6:11:36.6
Finished,168,73,99-2,Martin Kantor,CZE,no,,M,INVEST MTB TEAM III,Men,55:56.8,6:55:28.0,6:24:02.0,14:15:26.8,+6:11:36.6
Finished,169,19,540-1,Azri Bayez,ISR,no,,M,The Ballet dancers,Grand Masters,55:16.6,6:45:31.0,6:35:05.0,14:15:52.6,+6:12:02.4
Finished,169,19,540-2,Simon King,ISR,no,,M,The Ballet dancers,Grand Masters,55:16.6,6:45:31.0,6:35:05.0,14:15:52.6,+6:12:02.4
Finished,170,57,368-1,Haim Solomon,ISR,no,,M,TBW-Gadi-Haim,Masters,56:49.5,6:48:38.0,6:32:44.0,14:18:11.5,+6:14:21.3
Finished,170,57,368-2,Gadi Sade,ISR,no,,M,TBW-Gadi-Haim,Masters,56:49.5,6:48:38.0,6:32:44.0,14:18:11.5,+6:14:21.3
Finished,171,74,37-1,Samuel Attali,ISR,no,,M,Oakley Gili Optic,Men,59:28.8,6:51:29.0,6:35:13.0,14:26:10.8,+6:22:20.6
Finished,171,74,37-2,Geva Yehoshua,ISR,no,,M,Oakley Gili Optic,Men,59:28.8,6:51:29.0,6:35:13.0,14:26:10.8,+6:22:20.6
Finished,172,58,319-1,Assaf Shacham,ISR,no,,M,GCZ-MTB,Masters,56:40.7,6:25:49.0,7:06:16.0,14:28:45.7,+6:24:55.5
Finished,172,58,319-2,Alon Erez,ISR,no,,M,GCZ-MTB,Masters,56:40.7,6:25:49.0,7:06:16.0,14:28:45.7,+6:24:55.5
Finished,173,20,517-1,Yoel Vinocur,ISR,no,,M,,Grand Masters,1:03:08.1,6:49:19.0,6:36:34.0,14:29:01.1,+6:25:10.9
Finished,173,20,517-2,Ezra Sharabany,ISR,no,,M,,Grand Masters,1:03:08.1,6:49:19.0,6:36:34.0,14:29:01.1,+6:25:10.9
Finished,174,21,535-1,Izhar Jona,ISR,no,,M,500WATT,Grand Masters,56:21.9,6:54:17.0,6:39:13.0,14:29:51.9,+6:26:01.7
Finished,174,21,535-2,Zion Sipouren,ISR,no,,M,500WATT,Grand Masters,56:21.9,6:54:17.0,6:39:13.0,14:29:51.9,+6:26:01.7
Finished,175,22,518-1,Nir Sever,ISR,no,,M,CCC-GeryATeam,Grand Masters,56:16.1,6:50:25.0,6:44:29.0,14:31:10.1,+6:27:19.9
Finished,175,22,518-2,Muky Faingezicht,ISR,no,,M,CCC-GeryATeam,Grand Masters,56:16.1,6:50:25.0,6:44:29.0,14:31:10.1,+6:27:19.9
Finished,176,11,207-1,Amir Shub,USA,no,,M,SWish,Mixed,58:10.7,6:42:23.0,6:53:32.0,14:34:05.7,+6:30:15.5
Finished,176,11,207-2,Hadas Weiss,ISR,no,,F,SWish,Mixed,58:10.7,6:42:23.0,6:53:32.0,14:34:05.7,+6:30:15.5
Finished,177,75,81-1,Eyal Tareef,ISR,no,,M,Julis warriors,Men,1:00:18.3,6:55:25.0,6:40:55.0,14:36:38.3,+6:32:48.1
Finished,177,75,81-2,Moran Amar,ISR,no,,M,Julis warriors,Men,1:00:18.3,6:55:25.0,6:40:55.0,14:36:38.3,+6:32:48.1
Finished,178,76,41-1,Ido Lippmann,ISR,no,,M,lippmann-golan,Men,59:18.8,6:59:28.0,6:39:15.0,14:38:01.8,+6:34:11.6
Finished,178,76,41-2,Tal Golan,ISR,no,,M,lippmann-golan,Men,59:18.8,6:59:28.0,6:39:15.0,14:38:01.8,+6:34:11.6
Finished,179,59,349-1,Kobi Yaffe,ISR,no,,M,Menashkes Beer,Masters,58:01.2,6:55:37.0,6:44:44.0,14:38:22.2,+6:34:32.0
Finished,179,59,349-2,Paz Bernart,ISR,no,,M,Menashkes Beer,Masters,58:01.2,6:55:37.0,6:44:44.0,14:38:22.2,+6:34:32.0
Finished,180,60,370-1,Andrei Tsirkin,ISR,no,,M,MASTERS HAIFA,Masters,55:46.4,7:11:57.0,6:35:12.0,14:42:55.4,+6:39:05.2
Finished,180,60,370-2,Stefan Libman,ISR,no,,M,MASTERS HAIFA,Masters,55:46.4,7:11:57.0,6:35:12.0,14:42:55.4,+6:39:05.2
Finished,181,77,53-1,Fima Ulitski,ISR,no,,M,Yoni and Fima,Men,57:28.6,7:09:26.0,6:40:17.0,14:47:11.6,+6:43:21.4
Finished,181,77,53-2,Yoni Herbesman,ISR,no,,M,Yoni and Fima,Men,57:28.6,7:09:26.0,6:40:17.0,14:47:11.6,+6:43:21.4
Finished,182,12,214-1,Sharon Vardi,ISR,no,,M,GORDONIA,Mixed,56:57.4,6:51:22.0,7:01:38.0,14:49:57.4,+6:46:07.2
Finished,182,12,214-2,Leeat Atkins,ISR,no,,F,GORDONIA,Mixed,56:57.4,6:51:22.0,7:01:38.0,14:49:57.4,+6:46:07.2
Finished,183,61,326-1,Amit Novich,ISR,no,,M,Nir@Amit,Masters,1:04:32.7,6:45:53.0,7:00:56.0,14:51:21.7,+6:47:31.5
Finished,183,61,326-2,Nir Nahmani,ISR,no,,M,Nir@Amit,Masters,1:04:32.7,6:45:53.0,7:00:56.0,14:51:21.7,+6:47:31.5
Finished,184,78,61-1,Amjad Aabu saleh,ISR,no,,M,active way,Men,50:06.6,6:57:19.0,7:04:21.0,14:51:46.6,+6:47:56.4
Finished,184,78,61-2,Saleh Mah,ISR,no,,M,active way,Men,50:06.6,6:57:19.0,7:04:21.0,14:51:46.6,+6:47:56.4
Finished,185,62,322-1,Yaniv Kalif,ISR,no,,M,RuNUTS217,Masters,1:01:30.7,7:03:34.0,6:47:35.0,14:52:39.7,+6:48:49.5
Finished,185,62,322-2,Patricio Tanner,ISR,no,,M,RuNUTS217,Masters,1:01:30.7,7:03:34.0,6:47:35.0,14:52:39.7,+6:48:49.5
Finished,186,79,64-1,Aviram Gotlib,ISR,no,,M,,Men,59:48.1,7:14:04.0,6:39:08.0,14:53:00.1,+6:49:09.9
Finished,186,79,64-2,Nadav Gotlib,ISR,no,,M,,Men,59:48.1,7:14:04.0,6:39:08.0,14:53:00.1,+6:49:09.9
Finished,187,63,366-1,Lior Meidan,ISR,no,,M,Hoad lion heart,Masters,59:23.2,6:56:42.0,6:58:22.0,14:54:27.2,+6:50:37.0
Finished,187,63,366-2,Erez Winshtat,ISR,no,,M,Hoad lion heart,Masters,59:23.2,6:56:42.0,6:58:22.0,14:54:27.2,+6:50:37.0
Finished,188,64,314-1,Guy Shalev,ISR,no,,M,Team Bike Way,Masters,57:11.5,7:02:43.0,6:55:26.0,14:55:20.5,+6:51:30.3
Finished,188,64,314-2,Ori Levi,ISR,no,,M,Team Bike Way,Masters,57:11.5,7:02:43.0,6:55:26.0,14:55:20.5,+6:51:30.3
Finished,189,23,536-1,Yehonatan Peri,ISR,no,,M,Yakintan,Grand Masters,58:31.4,7:06:45.0,6:50:54.0,14:56:10.4,+6:52:20.2
Finished,189,23,536-2,Yakir Nirgad,ISR,no,,M,Yakintan,Grand Masters,58:31.4,7:06:45.0,6:50:54.0,14:56:10.4,+6:52:20.2
Finished,190,13,223-1,Doron Amitz,ISR,no,,M,Bike Israel Cycling LTD,Mixed,58:06.9,7:56:13.0,6:05:24.0,14:59:43.9,+6:55:53.7
Finished,190,13,223-2,Adi Vainiger,ISR,no,,F,Bike Israel Cycling LTD,Mixed,58:06.9,7:56:13.0,6:05:24.0,14:59:43.9,+6:55:53.7
Finished,191,65,386-1,Tomer Nobel,ISR,no,,M,Team Physiother,Masters,56:55.4,6:58:11.0,7:07:06.0,15:02:12.4,+6:58:22.2
Finished,191,65,386-2,Ilan Kurz,ISR,no,,M,Team Physiother,Masters,56:55.4,6:58:11.0,7:07:06.0,15:02:12.4,+6:58:22.2
Finished,192,14,216-1,Tzvika Gefen,ISR,no,,M,the tigers,Mixed,59:27.4,6:59:55.0,7:05:47.0,15:05:09.4,+7:01:19.2
Finished,192,14,216-2,Limor Damti,ISR,no,,F,the tigers,Mixed,59:27.4,6:59:55.0,7:05:47.0,15:05:09.4,+7:01:19.2
Finished,193,80,89-1,Waseem Hussein,ISR,no,,M,Shfaram riders,Men,58:53.6,6:58:40.0,7:08:23.0,15:05:56.6,+7:02:06.4
Finished,193,80,89-2,Bassam Talhamy,ISR,no,,M,Shfaram riders,Men,58:53.6,6:58:40.0,7:08:23.0,15:05:56.6,+7:02:06.4
Finished,194,24,530-1,Ohad Saban,ISR,no,,M,Asaf&Ohad,Grand Masters,57:07.6,6:56:10.0,7:18:47.0,15:12:04.6,+7:08:14.4
Finished,194,24,530-2,Asaf Ben Michael,ISR,no,,M,Asaf&Ohad,Grand Masters,57:07.6,6:56:10.0,7:18:47.0,15:12:04.6,+7:08:14.4
Finished,195,66,399-1,Zvika Neeman,ISR,no,,M,Law and Econ,Masters,54:03.2,7:05:16.0,7:13:33.0,15:12:52.2,+7:09:02.0
Finished,195,66,399-2,Udi Mizrachi,ISR,no,,M,Law and Econ,Masters,54:03.2,7:05:16.0,7:13:33.0,15:12:52.2,+7:09:02.0
Finished,196,67,393-1,Yossi Asulin,ISR,no,,M,TeamFun,Masters,1:00:02.2,7:13:13.0,7:03:03.0,15:16:18.2,+7:12:28.0
Finished,196,67,393-2,Boris Bresh,ISR,no,,M,TeamFun,Masters,1:00:02.2,7:13:13.0,7:03:03.0,15:16:18.2,+7:12:28.0
Finished,197,68,395-1,David Elhiany,ISR,no,,M,avidan&david,Masters,59:56.5,7:09:56.0,7:09:01.0,15:18:53.5,+7:15:03.3
Finished,197,68,395-2,Avidan Asaraf,ISR,no,,M,avidan&david,Masters,59:56.5,7:09:56.0,7:09:01.0,15:18:53.5,+7:15:03.3
Finished,198,69,350-1,Chen Fried,ISR,no,,M,Fire&Rain,Masters,54:59.3,6:09:38.0,8:15:55.0,15:20:32.3,+7:16:42.1
Finished,198,69,350-2,Yanay Kleiner,ISR,no,,M,Fire&Rain,Masters,54:59.3,6:09:38.0,8:15:55.0,15:20:32.3,+7:16:42.1
Finished,199,70,333-1,Doron Masvary,ISR,no,,M,CCC,Masters,57:50.2,7:10:48.0,7:12:18.0,15:20:56.2,+7:17:06.0
Finished,199,70,333-2,Gil Zeller,ISR,no,,M,CCC,Masters,57:50.2,7:10:48.0,7:12:18.0,15:20:56.2,+7:17:06.0
Finished,200,25,541-1,Matityahu Eldad,ISR,no,,M,Team Bill 2,Grand Masters,1:28:43.3,6:55:12.0,6:58:41.0,15:22:36.3,+7:18:46.1
Finished,200,25,541-2,Erez Cohen,ISR,no,,M,Team Bill 2,Grand Masters,1:28:43.3,6:55:12.0,6:58:41.0,15:22:36.3,+7:18:46.1
Finished,201,71,364-1,Udi Abas,ISR,no,,M,MOUNTAIN GOAT,Masters,1:00:10.9,7:23:53.0,7:06:36.0,15:30:39.9,+7:26:49.7
Finished,201,71,364-2,Bashier Amar,ISR,no,,M,MOUNTAIN GOAT,Masters,1:00:10.9,7:23:53.0,7:06:36.0,15:30:39.9,+7:26:49.7
Finished,202,81,93-1,Christopher Opetnik,AUT,no,,M,Austria,Men,59:07.1,7:22:30.0,7:16:23.0,15:38:00.1,+7:34:09.9
Finished,202,81,93-2,Markus Simschitz,AUT,no,,M,Austria,Men,59:07.1,7:22:30.0,7:16:23.0,15:38:00.1,+7:34:09.9
Finished,203,15,221-1,Arik Kleiman,ISR,no,,M,The Klaimans,Mixed,1:07:44.1,7:28:22.0,7:04:21.0,15:40:27.1,+7:36:36.9
Finished,203,15,221-2,Ayelet Kleiman,ISR,no,,F,The Klaimans,Mixed,1:07:44.1,7:28:22.0,7:04:21.0,15:40:27.1,+7:36:36.9
Finished,204,26,520-1,Menahem Singer,ISR,no,,M,Pulp fiction,Grand Masters,1:00:44.9,7:20:59.0,7:22:59.0,15:44:42.9,+7:40:52.7
Finished,204,26,520-2,Eldad Meiron,ISR,no,,M,Pulp fiction,Grand Masters,1:00:44.9,7:20:59.0,7:22:59.0,15:44:42.9,+7:40:52.7
Finished,205,72,346-1,Zeev Bozhko,ISR,no,,M,old cranks,Masters,1:00:30.7,7:10:31.0,7:37:33.0,15:48:34.7,+7:44:44.5
Finished,205,72,346-2,Shay Cahal,ISR,no,,M,old cranks,Masters,1:00:30.7,7:10:31.0,7:37:33.0,15:48:34.7,+7:44:44.5
Finished,206,73,339-1,Yiftach Gilady,ISR,no,,M,GILADY,Masters,1:01:32.7,7:41:49.0,7:05:43.0,15:49:04.7,+7:45:14.5
Finished,206,73,339-2,Noam Heymann,ISR,no,,M,GILADY,Masters,1:01:32.7,7:41:49.0,7:05:43.0,15:49:04.7,+7:45:14.5
Finished,207,27,534-1,Amir Stein,ISR,no,,M,Misgav Agalot,Grand Masters,58:11.1,7:42:47.0,7:11:10.0,15:52:08.1,+7:48:17.9
Finished,207,27,534-2,Dror Nagel,ISR,no,,M,Misgav Agalot,Grand Masters,58:11.1,7:42:47.0,7:11:10.0,15:52:08.1,+7:48:17.9
Finished,208,74,325-1,Michael Shkolnik,ISR,no,,M,M&M,Masters,59:42.2,7:21:49.0,7:35:35.0,15:57:06.2,+7:53:16.0
Finished,208,74,325-2,Mordi Kuperman,ISR,no,,M,M&M,Masters,59:42.2,7:21:49.0,7:35:35.0,15:57:06.2,+7:53:16.0
Finished,209,28,519-1,Alon Wolf,ISR,no,,M,Ofnaim baemek,Grand Masters,1:10:34.4,7:28:35.0,7:20:14.0,15:59:23.4,+7:55:33.2
Finished,209,28,519-2,Yariv Alon,ISR,no,,M,Ofnaim baemek,Grand Masters,1:10:34.4,7:28:35.0,7:20:14.0,15:59:23.4,+7:55:33.2
Finished,210,16,217-1,Felix Baron,ISR,no,,M,Team Shafan,Mixed,1:01:28.4,7:32:51.0,7:25:50.0,16:00:09.4,+7:56:19.2
Finished,210,16,217-2,Yulia Libman,ISR,no,,F,Team Shafan,Mixed,1:01:28.4,7:32:51.0,7:25:50.0,16:00:09.4,+7:56:19.2
Finished,211,75,359-1,Itai Ziedenberg,ISR,no,,M,AI Riders,Masters,1:04:09.2,7:31:39.0,7:24:42.0,16:00:30.2,+7:56:40.0
Finished,211,75,359-2,Adar Teichner,ISR,no,,M,AI Riders,Masters,1:04:09.2,7:31:39.0,7:24:42.0,16:00:30.2,+7:56:40.0
Finished,212,76,347-1,Alexey Migranov,ISR,no,,M,Scalpels,Masters,1:00:13.5,7:34:23.0,7:27:05.0,16:01:41.5,+7:57:51.3
Finished,212,76,347-2,Jean- Paul Lecaros,ISR,no,,M,Scalpels,Masters,1:00:13.5,7:34:23.0,7:27:05.0,16:01:41.5,+7:57:51.3
Finished,213,77,316-1,Avi Friedrich,ISR,no,,M,The Rhino's,Masters,1:01:35.5,7:27:48.0,7:32:46.0,16:02:09.5,+7:58:19.3
Finished,213,77,316-2,Nimrod Eldar,ISR,no,,M,The Rhino's,Masters,1:01:35.5,7:27:48.0,7:32:46.0,16:02:09.5,+7:58:19.3
Finished,214,82,36-1,Aryeh Shalev,ISR,no,,M,BA LA GAN,Men,1:00:18.3,7:37:38.0,7:30:27.0,16:08:23.3,+8:04:33.1
Finished,214,82,36-2,Evgeny Galsky,ISR,no,,M,BA LA GAN,Men,1:00:18.3,7:37:38.0,7:30:27.0,16:08:23.3,+8:04:33.1
Finished,215,17,215-1,Nhevo Kaufman,ISR,no,,M,Kaufman's,Mixed,1:02:37.4,7:34:05.0,7:34:42.0,16:11:24.4,+8:07:34.2
Finished,215,17,215-2,Sigalit Kaufman,ISR,no,,F,Kaufman's,Mixed,1:02:37.4,7:34:05.0,7:34:42.0,16:11:24.4,+8:07:34.2
Finished,216,78,378-1,Alon Segal,ISR,no,,M,Knacken Drunken,Masters,1:01:40.5,7:35:49.0,7:36:25.0,16:13:54.5,+8:10:04.3
Finished,216,78,378-2,David Enbal,ISR,no,,M,Knacken Drunken,Masters,1:01:40.5,7:35:49.0,7:36:25.0,16:13:54.5,+8:10:04.3
Finished,217,29,526-1,Eli Sherf,ISR,no,,M,eli&ami,Grand Masters,1:01:10.6,7:41:56.0,7:30:54.0,16:14:00.6,+8:10:10.4
Finished,217,29,526-2,Ami Shaked,ISR,no,,M,eli&ami,Grand Masters,1:01:10.6,7:41:56.0,7:30:54.0,16:14:00.6,+8:10:10.4
Finished,218,79,358-1,Ori Amir,ISR,no,,M,ירקונז',Masters,1:02:37.9,7:43:34.0,7:27:59.0,16:14:10.9,+8:10:20.7
Finished,218,79,358-2,Eli Haham,ISR,no,,M,ירקונז',Masters,1:02:37.9,7:43:34.0,7:27:59.0,16:14:10.9,+8:10:20.7
Finished,219,30,523-1,Gil Weiner,ISR,no,,M,TEAMTSETSU,Grand Masters,1:01:46.9,7:40:10.0,7:36:05.0,16:18:01.9,+8:14:11.7
Finished,219,30,523-2,Itzik Azriel,ISR,no,,M,TEAMTSETSU,Grand Masters,1:01:46.9,7:40:10.0,7:36:05.0,16:18:01.9,+8:14:11.7
Finished,220,80,385-1,Gil Markovitz,ISR,no,,M,Gorillas,Masters,1:01:03.2,7:56:25.0,7:27:55.0,16:25:23.2,+8:21:33.0
Finished,220,80,385-2,Avi Aizik,ISR,no,,M,Gorillas,Masters,1:01:03.2,7:56:25.0,7:27:55.0,16:25:23.2,+8:21:33.0
Finished,221,83,35-1,Alexander Sonis,ISR,no,,M,Cyclink Israel,Men,1:34:45.3,7:32:55.0,7:21:04.0,16:28:44.3,+8:24:54.1
Finished,221,83,35-2,Marcel Leyton,ISR,no,,M,Cyclink Israel,Men,1:34:45.3,7:32:55.0,7:21:04.0,16:28:44.3,+8:24:54.1
Finished,222,18,209-1,Gil Aizengart,ISR,no,,M,,Mixed,1:03:13.1,7:41:10.0,8:02:09.0,16:46:32.1,+8:42:41.9
Finished,222,18,209-2,Orna Ratson,ISR,no,,F,,Mixed,1:03:13.1,7:41:10.0,8:02:09.0,16:46:32.1,+8:42:41.9
Finished,223,81,352-1,Chen Goldfain,ISR,no,,M,Inch By inch,Masters,1:05:11.2,7:50:19.0,7:52:08.0,16:47:38.2,+8:43:48.0
Finished,223,81,352-2,Dudy Ashkenazy,ISR,no,,M,Inch By inch,Masters,1:05:11.2,7:50:19.0,7:52:08.0,16:47:38.2,+8:43:48.0
Finished,224,84,49-1,Oren Schwartz,ISR,no,,M,OSOM,Men,1:04:20.8,8:15:15.0,7:30:20.0,16:49:55.8,+8:46:05.6
Finished,224,84,49-2,Or Marom,ISR,no,,M,OSOM,Men,1:04:20.8,8:15:15.0,7:30:20.0,16:49:55.8,+8:46:05.6
Finished,225,19,213-1,Omer Yishay,ISR,no,,M,Boolish,Mixed,1:07:18.9,7:57:50.0,7:54:37.0,16:59:45.9,+8:55:55.7
Finished,225,19,213-2,Nirit Sarig,ISR,no,,F,Boolish,Mixed,1:07:18.9,7:57:50.0,7:54:37.0,16:59:45.9,+8:55:55.7
Finished,226,31,543-1,Emmanuel Elalouf,FRA,no,,M,LATTITUDE 55,Grand Masters,1:05:13.6,7:53:05.0,8:13:20.0,17:11:38.6,+9:07:48.4
Finished,226,31,543-2,Gilles Guelennoc,FRA,no,,M,LATTITUDE 55,Grand Masters,1:05:13.6,7:53:05.0,8:13:20.0,17:11:38.6,+9:07:48.4
Finished,227,85,71-1,Haroon Kataz,ISR,no,,M,ADIGA RIDERS,Men,59:49.8,8:09:01.0,8:03:31.0,17:12:21.8,+9:08:31.6
Finished,227,85,71-2,Yanal Shogen,ISR,no,,M,ADIGA RIDERS,Men,59:49.8,8:09:01.0,8:03:31.0,17:12:21.8,+9:08:31.6
Finished,228,32,525-1,Nir Naveh,ISR,no,,M,The porcupines,Grand Masters,59:06.6,7:54:12.0,8:19:17.0,17:12:35.6,+9:08:45.4
Finished,228,32,525-2,Hugo Jan Trago,NED,no,,M,The porcupines,Grand Masters,59:06.6,7:54:12.0,8:19:17.0,17:12:35.6,+9:08:45.4
Finished,229,82,348-1,Erez Latner,ISR,no,,M,Mega Or,Masters,1:00:54.7,8:04:47.0,8:59:58.0,18:05:39.7,+10:01:49.5
Finished,229,82,348-2,Idan Laifer,ISR,no,,M,Mega Or,Masters,1:00:54.7,8:04:47.0,8:59:58.0,18:05:39.7,+10:01:49.5
Finished,230,33,528-1,Michael Gdalevich,ISR,no,,M,ONE HEALTH,Grand Masters,1:02:47.6,8:45:10.0,8:25:21.0,18:13:18.6,+10:09:28.4
Finished,230,33,528-2,Tzahi Tzuri,ISR,no,,M,ONE HEALTH,Grand Masters,1:02:47.6,8:45:10.0,8:25:21.0,18:13:18.6,+10:09:28.4
Finished,231,83,372-1,Adi Deutsch,ISR,no,,M,team giant,Masters,1:05:28.4,8:42:02.0,8:47:26.0,18:34:56.4,+10:31:06.2
Finished,231,83,372-2,Lahat Mayan,ISR,no,,M,team giant,Masters,1:05:28.4,8:42:02.0,8:47:26.0,18:34:56.4,+10:31:06.2
Finished,232,84,391-1,Udi Abadi-Fishel,ISR,no,,M,Country Club Gan Evron,Masters,1:49:15.3,8:09:45.0,8:51:28.0,18:50:28.3,+10:46:38.1
Finished,232,84,391-2,Alon Cohen,ISR,no,,M,Country Club Gan Evron,Masters,1:49:15.3,8:09:45.0,8:51:28.0,18:50:28.3,+10:46:38.1
IF1,,,62-1,Lior Haklay,ISR,no,,M,Team Bikeway,Men,47:26.6,5:05:57.0,4:31:12.0,10:24:35.6,+2:20:45.4
,,,62-2,Guy Abadi,ISR,no,,M,Team Bikeway,Men,47:26.1,5:05:57.0,-,-,-
IF1,,,357-1,Lior Biton,ISR,no,,M,grand ncc,Masters,48:02.7,5:01:52.0,5:00:37.0,10:50:31.7,+2:46:41.5
,,,357-2,Vitaly Frost,ISR,no,,M,grand ncc,Masters,48:02.2,5:01:52.0,-,-,-
IF1,,,365-1,Adi Froumin,ISR,no,,M,A-team,Masters,51:22.5,5:24:45.0,5:26:19.0,11:42:26.5,+3:38:36.3
,,,365-2,Amit Avrahami,ISR,no,,M,A-team,Masters,51:22.5,5:24:45.0,5:26:19.0,-,-
IF1,,,502-1,Issy Zimmerman,GBR,no,,M,TEAM JOC CYCLES,Grand Masters,48:02.7,6:47:40.0,4:50:47.0,12:26:29.7,+4:22:39.5
,,,502-2,John O'Connor,RSA,no,,M,TEAM JOC CYCLES,Grand Masters,48:02.7,6:47:40.0,4:50:47.0,-,-
IF1,,,331-1,Matan Philipson,ISR,no,,M,Matan&Shamai,Masters,50:33.1,6:11:15.0,5:29:01.0,12:30:49.1,+4:26:58.9
,,,331-2,Shamai Becker,ISR,no,,M,Matan&Shamai,Masters,50:33.1,-,-,-,-
IF1,,,533-1,Noam Biran,ISR,no,,M,HD TREK Galilee,Grand Masters,56:05.9,5:54:18.0,5:53:55.0,12:44:18.9,+4:40:28.7
,,,533-2,Tzur Sade,ISR,no,,M,HD TREK Galilee,Grand Masters,56:05.9,-,-,-,-
IF1,,,513-1,Doron Dicastro,ISR,no,,M,Pieter & Doron,Grand Masters,54:24.1,6:21:31.0,5:45:46.0,13:01:41.1,+4:57:50.9
,,,513-2,Pieter Van Rooyen,USA,no,,M,Pieter & Doron,Grand Masters,54:24.1,-,-,-,-
