8,121,אסף גורפינקל,3:30.576,3:27.540,3:27.540,29.847
ספרינט 20-29
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,127,אורן חסון,2:45.753,2:50.592,2:45.753,
2,142,גל שטמלר,3:07.673,3:17.091,3:07.673,21.920
3,128,עומר פינקל,3:09.496,3:11.119,3:09.496,23.743
4,30,דולב בר און,3:23.231,3:22.815,3:22.815,37.062
5,129,מיכאל נחימוביץ,3:47.355,3:40.899,3:40.899,55.146
ספרינט 30-39
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,130,אור טל,3:04.980,3:11.455,3:04.980,
2,132,גל חסון,3:07.255,3:14.258,3:07.255,2.275
3,40,אורן אליתים,3:15.080,3:13.139,3:13.139,8.159
4,136,יפתח סהר,3:16.827,3:17.370,3:16.827,11.847
5,133,רועי רביב,3:17.926,3:27.594,3:17.926,12.946
6,134,אריאל סגל,3:23.995,3:29.478,3:23.995,19.015
7,131,עירא שמש,,3:25.229,3:25.229,20.249
8,135,גרט ון דר וולט,3:26.345,3:29.990,3:26.345,21.365
ספרינט 40-49
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,137,ישראל סטמקר,3:14.101,3:18.666,3:14.101,
2,138,ירון דותן,3:24.671,3:24.030,3:24.030,9.929
3,139,עמרני יוסי,3:56.162,3:48.458,3:48.458,34.357
ספרינט 50+
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,141,משה גונטוב,3:21.983,3:16.188,3:16.188,
2,140,רונן רמתי,3:21.935,3:21.998,3:21.935,5.747
